Port Number,Transaction ID,Latency
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
5000,0,0
